txn_id,timestamp,sender_account,receiver_account,amount,txn_type,is_fraud,amount_log,hour_of_day,day_of_week,is_weekend,is_night,is_cross_branch,amount_bucket,type_NEFT,type_UPI,type_ATM,type_DEPOSIT,type_IMPS,channel_mobile,channel_internet,is_new_receiver,is_cross_bank_upi,upi_new_recv_risk,receiver_total_recv_count,sender_total_unique_receivers,sender_txn_count_1h,sender_txn_count_24h,sender_avg_amount,sender_std_amount,amount_deviation,sender_unique_receivers_1h,time_since_last_txn_min,hour_velocity_ratio,near_any_threshold,near_50k_threshold,near_100k_threshold,near_1m_threshold,is_round_10k,is_round_1k,high_velocity_1h,high_velocity_24h,rapid_succession,amount_gt_5x_avg,sender_mule_score,sender_in_ring,sender_passthrough_ratio,sender_is_new_account,receiver_mule_score,receiver_in_ring,receiver_unique_senders_total,receiver_is_pure_receiver,receiver_is_suspected_mule,receiver_is_new_account,kyc_risk_flag,cibil_high_txn_flag
TXN_00002844,2026-03-01 09:00:30,C952410360,C725104683,353967.8,DEPOSIT,0,12.77696405263852,9,6,1,0,1,4.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,353967.8,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00002845,2026-03-01 09:00:31,C2036962895,C2058204648,451023.37,DEPOSIT,0,13.01927665250167,9,6,1,0,1,4.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,451023.37,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00002847,2026-03-01 09:00:34,C1550027791,M1487627918,9819.21,UPI,0,9.192197786048574,9,6,1,0,1,2.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,9819.21,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002846,2026-03-01 09:00:34,C200120,C14137534,88831.88,ATM,0,11.394512130717413,9,6,1,0,1,3.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,88831.88,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.04,0,2,1,0,0,0,0
TXN_00002848,2026-03-01 09:00:35,C1049281041,C2034160388,279095.28,ATM,0,12.539312090879514,9,6,1,0,1,4.0,0,0,1,0,0,0,0,1,0,0,1,1,1.0,1.0,279095.28,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002849,2026-03-01 09:00:39,C1403079212,C1904645675,2082.15,ATM,0,7.64163645019011,9,6,1,0,1,1.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,2082.15,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00002851,2026-03-01 09:00:41,C162459290,C619111314,207905.8,ATM,0,12.244845181343916,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,207905.8,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00002850,2026-03-01 09:00:41,C1780288532,C243591785,397284.95,ATM,0,12.892411577472371,9,6,1,0,1,4.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,397284.95,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,1
TXN_00002852,2026-03-01 09:00:42,C1791365168,C1504217374,162230.87,ATM,0,11.996781887182614,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,2,1,1.0,1.0,162230.87,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00002854,2026-03-01 09:00:43,C1964801628,C1602525817,31311.75,ATM,0,10.351780641827284,9,6,1,0,1,2.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,31311.75,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.04,0,2,1,0,0,0,0
TXN_00002853,2026-03-01 09:00:43,C1185666309,C1887012504,149767.17,ATM,0,11.916843844176398,9,6,1,0,1,4.0,0,0,1,0,0,0,0,1,0,0,1,1,1.0,1.0,149767.17,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00002856,2026-03-01 09:00:44,C552093841,M2041432118,13475.74,UPI,0,9.508720515455735,9,6,1,0,1,2.0,0,1,0,0,0,0,1,1,0,1,1,1,1.0,1.0,13475.74,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002855,2026-03-01 09:00:44,C42486628,C302544702,323019.47,ATM,0,12.68547097480971,9,6,1,0,1,4.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,323019.47,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00002857,2026-03-01 09:00:47,C637423190,M1154658889,6983.95,UPI,0,8.851513113469307,9,6,1,0,1,2.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,6983.95,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002858,2026-03-01 09:00:47,C1724191128,C955610633,2165308.31,NEFT,0,14.588073777574293,9,6,1,0,0,4.0,1,0,0,0,0,1,0,1,0,0,1,1,1.0,1.0,2165308.31,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.04,0,2,1,0,0,0,0
TXN_00002859,2026-03-01 09:00:48,C1769581889,C217441120,556218.01,NEFT,1,13.228917398551046,9,6,1,0,1,4.0,1,0,0,0,0,0,0,1,0,0,1,1,1.0,1.0,556218.01,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00002860,2026-03-01 09:00:50,C1617351056,C78251313,116978.27,DEPOSIT,0,11.669752018594574,9,6,1,0,1,4.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,116978.27,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00002861,2026-03-01 09:00:54,C208879798,C92317664,168148.38,ATM,0,12.032608029977556,9,6,1,0,1,4.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,168148.38,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,1
TXN_00002862,2026-03-01 09:00:54,C1211772482,C618213372,71145.38,DEPOSIT,0,11.172494723797787,9,6,1,0,1,3.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,71145.38,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002863,2026-03-01 09:00:54,C1876160459,C1102550356,211692.67,DEPOSIT,0,12.262895555872895,9,6,1,0,1,4.0,0,0,0,1,0,0,0,1,0,0,1,1,1.0,1.0,211692.67,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,1
TXN_00002865,2026-03-01 09:00:56,C1060623983,M851088419,466.18,UPI,0,6.146714622378541,9,6,1,0,1,0.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,466.18,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002864,2026-03-01 09:00:56,C1864528076,C1504894184,24147.32,ATM,0,10.091970091443555,9,6,1,0,1,2.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,24147.32,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00002866,2026-03-01 09:00:57,C128238789,M602771192,2400.72,UPI,0,7.783940426319778,9,6,1,0,1,1.0,0,1,0,0,0,1,0,1,0,0,1,1,1.0,1.0,2400.72,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002867,2026-03-01 09:00:58,C1495450640,C1568538856,406693.65,ATM,0,12.915817937149338,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,406693.65,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00002868,2026-03-01 09:00:58,C2023499198,C1173800105,7296.85,ATM,0,8.895335063208844,9,6,1,0,1,2.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,7296.85,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00002869,2026-03-01 09:00:58,C1989178633,C1769042905,159200.06,ATM,0,11.97792321066171,9,6,1,0,1,4.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,159200.06,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00002870,2026-03-01 09:00:58,C1241380405,M1101583986,11344.55,UPI,0,9.33658087554524,9,6,1,0,1,2.0,0,1,0,0,0,0,1,1,1,1,1,1,1.0,1.0,11344.55,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002871,2026-03-01 09:01:00,C2105254449,C85777802,75522.86,DEPOSIT,0,11.23220391180133,9,6,1,0,1,3.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,75522.86,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00002872,2026-03-01 09:01:01,C1125113729,C425298744,120957.82,ATM,0,11.703205436074771,9,6,1,0,0,4.0,0,0,1,0,0,0,0,1,0,0,1,1,1.0,1.0,120957.82,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00002873,2026-03-01 09:01:03,C82037353,C1239059271,178473.16,ATM,0,12.092199107818054,9,6,1,0,1,4.0,0,0,1,0,0,0,0,1,0,0,1,1,1.0,1.0,178473.16,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00002874,2026-03-01 09:01:04,C596681921,C567213165,198251.46,DEPOSIT,0,12.19729654799514,9,6,1,0,1,4.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,198251.46,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00002875,2026-03-01 09:01:06,C754671542,M1493532178,6605.35,UPI,0,8.795786586684683,9,6,1,0,1,2.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,6605.35,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0276,0,0.02540137721622964,0,0.02,0,1,1,0,0,0,0
TXN_00002876,2026-03-01 09:01:07,C428619027,M129516520,20018.02,UPI,0,9.90443810062212,9,6,1,0,1,2.0,0,1,0,0,0,0,1,1,1,1,1,1,1.0,1.0,20018.02,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002877,2026-03-01 09:01:08,C1747213682,M943073059,1617.94,UPI,0,7.389526893077373,9,6,1,0,1,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,1617.94,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002878,2026-03-01 09:01:09,C1696107731,C793305966,256587.63,ATM,0,12.455229419971502,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,256587.63,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00002879,2026-03-01 09:01:11,C276069051,C1245522769,184417.56,ATM,0,12.124963235798901,9,6,1,0,1,4.0,0,0,1,0,0,0,0,1,0,0,1,1,1.0,1.0,184417.56,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00002880,2026-03-01 09:01:12,C449398676,M304524062,2095.43,UPI,0,7.647991177071757,9,6,1,0,1,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,2095.43,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002881,2026-03-01 09:01:13,C1085981235,M2097694389,7687.71,UPI,0,8.947508298102933,9,6,1,0,1,2.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,7687.71,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002882,2026-03-01 09:01:13,C15432124,C813515457,16031.43,DEPOSIT,0,9.682368824882191,9,6,1,0,0,2.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,16031.43,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.16,0,8,1,0,0,0,0
TXN_00002883,2026-03-01 09:01:15,C1632498383,C353157610,250609.3,ATM,0,12.43165442195621,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,250609.3,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002884,2026-03-01 09:01:18,C1310862939,C1079380880,29157.89,DEPOSIT,0,10.280515119554451,9,6,1,0,1,2.0,0,0,0,1,0,0,0,1,0,0,1,1,1.0,1.0,29157.89,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00002886,2026-03-01 09:01:19,C1992471049,C1298314970,589.47,DEPOSIT,0,6.380918829943782,9,6,1,0,0,1.0,0,0,0,1,0,1,0,1,0,0,3,1,1.0,1.0,589.47,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00002885,2026-03-01 09:01:19,C2082031176,C568389897,120409.29,DEPOSIT,0,11.698660273321202,9,6,1,0,1,4.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,120409.29,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00002887,2026-03-01 09:01:20,C1643737492,C1195378184,273647.97,ATM,0,12.51960143263295,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,3,1,1.0,1.0,273647.97,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.16,0,8,1,0,0,0,0
TXN_00002889,2026-03-01 09:01:24,C2109012085,C2063532362,116616.24,NEFT,0,11.666652397886587,9,6,1,0,1,4.0,1,0,0,0,0,0,1,1,0,0,1,1,1.0,1.0,116616.24,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,1
TXN_00002888,2026-03-01 09:01:24,C1814789306,C1176384682,75442.35,ATM,0,11.231137322471998,9,6,1,0,1,3.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,75442.35,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00002890,2026-03-01 09:01:25,C796774700,C303246305,237051.97,ATM,0,12.376038897254098,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,237051.97,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002891,2026-03-01 09:01:26,C1154605316,M1660568618,14666.65,UPI,0,9.593399667439387,9,6,1,0,1,2.0,0,1,0,0,0,0,0,1,1,1,1,1,1.0,1.0,14666.65,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002892,2026-03-01 09:01:26,C1232182080,C215494088,24901.28,DEPOSIT,0,10.122714644525924,9,6,1,0,1,2.0,0,0,0,1,0,0,0,1,0,0,1,1,1.0,1.0,24901.28,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00002893,2026-03-01 09:01:26,C1228670759,M133152745,3854.98,UPI,0,8.257380468994993,9,6,1,0,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,3854.98,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002894,2026-03-01 09:01:26,C1251495816,M1062497159,6354.61,UPI,0,8.757093166428545,9,6,1,0,1,2.0,0,1,0,0,0,0,0,1,1,0,1,1,1.0,1.0,6354.61,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002895,2026-03-01 09:01:27,C1836357589,M1364990995,11200.52,UPI,0,9.323804762360549,9,6,1,0,1,2.0,0,1,0,0,0,1,0,1,1,1,1,1,1.0,1.0,11200.52,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002896,2026-03-01 09:01:28,C1797372614,C1609562230,95226.99,DEPOSIT,0,11.464029190171262,9,6,1,0,1,3.0,0,0,0,1,0,0,1,1,0,0,2,1,1.0,1.0,95226.99,1.0,0.0,1.0,9999.0,10.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00002897,2026-03-01 09:01:29,C1892465639,M910076779,1715.38,UPI,0,7.447972700753979,9,6,1,0,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,1715.38,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002898,2026-03-01 09:01:31,C1762937018,M1683404704,11679.59,UPI,0,9.365683768805074,9,6,1,0,1,2.0,0,1,0,0,0,0,0,1,0,1,1,1,1.0,1.0,11679.59,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002899,2026-03-01 09:01:35,C251818730,C878725258,154636.59,ATM,0,11.948839529177222,9,6,1,0,1,4.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,154636.59,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,1
TXN_00002900,2026-03-01 09:01:36,C1572264573,C250289324,335220.09,DEPOSIT,0,12.72254556327193,9,6,1,0,1,4.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,335220.09,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00002901,2026-03-01 09:01:37,C55372687,C1531514206,1990546.55,NEFT,0,14.503920309607418,9,6,1,0,1,4.0,1,0,0,0,0,0,0,1,0,0,1,1,1.0,1.0,1990546.55,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.14,0,7,1,0,0,0,0
TXN_00002902,2026-03-01 09:01:39,C2055821502,C1496102000,922809.54,NEFT,0,13.735179226976369,9,6,1,0,1,4.0,1,0,0,0,0,1,0,1,0,0,1,1,1.0,1.0,922809.54,1.0,0.0,1.0,9999.0,10.0,1,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00002903,2026-03-01 09:01:39,C1438727368,C1572469200,269475.73,ATM,0,12.50423732051975,9,6,1,0,1,4.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,269475.73,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00002904,2026-03-01 09:01:39,C1588844114,C1669259232,204138.4,ATM,0,12.22655837279377,9,6,1,0,1,4.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,204138.4,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002906,2026-03-01 09:01:41,C980319664,C1839337592,590718.4,NEFT,0,13.289096395146412,9,6,1,0,1,4.0,1,0,0,0,0,0,1,1,0,0,1,1,1.0,1.0,590718.4,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,1
TXN_00002905,2026-03-01 09:01:41,C311331033,C632646357,71899.92,DEPOSIT,0,11.18304433917665,9,6,1,0,1,3.0,0,0,0,1,0,0,0,1,0,0,1,1,1.0,1.0,71899.92,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00002907,2026-03-01 09:01:42,C1650703125,M2047433132,11137.07,UPI,0,9.318124248920672,9,6,1,0,1,2.0,0,1,0,0,0,1,0,1,1,1,1,1,1.0,1.0,11137.07,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002908,2026-03-01 09:01:42,C2146543355,C1604937775,49571.19,ATM,0,10.811185269986263,9,6,1,0,1,2.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,49571.19,1.0,0.0,1.0,9999.0,10.0,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.04,0,2,1,0,0,0,0
TXN_00002909,2026-03-01 09:01:43,C112580013,M459776978,11319.15,UPI,0,9.334339602552774,9,6,1,0,1,2.0,0,1,0,0,0,1,0,1,1,1,1,1,1.0,1.0,11319.15,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002910,2026-03-01 09:01:44,C735935252,C1529115495,155275.1,ATM,0,11.952960101607854,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,2,1,1.0,1.0,155275.1,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.14,0,7,1,0,0,0,0
TXN_00002912,2026-03-01 09:01:45,C1478138595,M1355231643,7740.22,UPI,0,8.954314576901632,9,6,1,0,1,2.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,7740.22,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002911,2026-03-01 09:01:45,C2054281617,C1890087601,48442.48,DEPOSIT,0,10.7881530365399,9,6,1,0,1,2.0,0,0,0,1,0,0,0,1,0,0,1,1,1.0,1.0,48442.48,1.0,0.0,1.0,9999.0,10.0,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00002913,2026-03-01 09:01:47,C813617592,C1802007804,121002.66,ATM,0,11.703576072055302,9,6,1,0,1,4.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,121002.66,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00002914,2026-03-01 09:01:49,C661930763,C914293025,145222.78,ATM,0,11.886031142068001,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,2,1,1.0,1.0,145222.78,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.14,0,7,1,0,0,0,0
TXN_00002916,2026-03-01 09:01:49,C311075788,C1029472813,138261.35,DEPOSIT,0,11.836908246317055,9,6,1,0,1,4.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,138261.35,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00002915,2026-03-01 09:01:49,C868380055,C831003298,102632.83,DEPOSIT,0,11.53892288446629,9,6,1,0,1,4.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,102632.83,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00002917,2026-03-01 09:01:50,C1483203189,M346582646,12395.86,UPI,0,9.42519849371961,9,6,1,0,1,2.0,0,1,0,0,0,1,0,1,1,1,1,1,1.0,1.0,12395.86,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002918,2026-03-01 09:01:50,C648431694,C1691272400,123987.21,DEPOSIT,0,11.727941759421562,9,6,1,0,1,4.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,123987.21,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00002919,2026-03-01 09:01:52,C466926984,C286738540,5935.57,IMPS,0,8.688886804495942,9,6,1,0,1,2.0,0,0,0,0,1,1,0,1,0,0,1,1,1.0,1.0,5935.57,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00002920,2026-03-01 09:01:53,C1114887156,M1791417761,2719.51,UPI,0,7.908574641714115,9,6,1,0,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,2719.51,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
